Time,dS_S,dX_S,dX_BH,dX_BA,dX_P,dS_O,dS_NO,dS_NH,dS_ND,dX_ND,dS_ALK,dS_N2
day,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg O2/l/d,mg N/l/d,mg N/l/d,mg N/l/d,mg N/l/d,eq ALK/l/d,mg N/l/d
0.235736,0.304977,-5.195181,-603.093264,-11.341568,131.099917,0.797717,39.349182,-0.017598,-0.021394,-0.455751,-0.002812,6.120961
0.235986,0.30546,-5.184734,-603.064956,-11.341935,131.092397,0.795584,39.346139,-0.01745,-0.021057,-0.454883,-0.002812,6.120699
0.236236,0.305936,-5.174442,-603.036541,-11.3423,131.084878,0.793482,39.343104,-0.017303,-0.020725,-0.454027,-0.002811,6.120439
0.236486,0.306405,-5.164302,-603.008021,-11.342663,131.077359,0.79141,39.340079,-0.017159,-0.020397,-0.453184,-0.002811,6.120179
0.236737,0.306867,-5.154313,-602.979397,-11.343023,131.06984,0.789368,39.337063,-0.017017,-0.020074,-0.452353,-0.002811,6.11992
0.236987,0.307322,-5.144471,-602.950671,-11.343381,131.062322,0.787356,39.334055,-0.016877,-0.019757,-0.451535,-0.002811,6.119662
0.237237,0.307771,-5.134774,-602.921845,-11.343737,131.054804,0.785373,39.331056,-0.016738,-0.019443,-0.450728,-0.002811,6.119405
0.237487,0.308212,-5.125221,-602.892921,-11.34409,131.047287,0.783419,39.328066,-0.016602,-0.019135,-0.449933,-0.00281,6.119149
0.237738,0.308648,-5.115809,-602.863899,-11.344441,131.039769,0.781493,39.325085,-0.016467,-0.018831,-0.449149,-0.00281,6.118894
0.237988,0.309077,-5.106536,-602.834782,-11.34479,131.032252,0.779594,39.322112,-0.016335,-0.018532,-0.448377,-0.00281,6.11864
0.238238,0.309499,-5.097399,-602.805571,-11.345136,131.024736,0.777723,39.319147,-0.016204,-0.018237,-0.447616,-0.00281,6.118386
0.238488,0.309916,-5.088398,-602.776267,-11.345481,131.01722,0.77588,39.31619,-0.016075,-0.017946,-0.446865,-0.002809,6.118133
0.238739,0.310326,-5.079528,-602.746873,-11.345823,131.009704,0.774063,39.313242,-0.015948,-0.01766,-0.446126,-0.002809,6.117882
0.238989,0.310731,-5.07079,-602.717388,-11.346163,131.002188,0.772272,39.310301,-0.015822,-0.017378,-0.445398,-0.002809,6.11763
0.239239,0.31113,-5.06218,-602.687815,-11.346501,130.994673,0.770507,39.307368,-0.015698,-0.0171,-0.444679,-0.002809,6.11738
0.239489,0.311523,-5.053696,-602.658155,-11.346837,130.987159,0.768767,39.304443,-0.015576,-0.016827,-0.443972,-0.002809,6.117131
0.23974,0.311911,-5.045337,-602.62841,-11.347171,130.979644,0.767053,39.301526,-0.015456,-0.016557,-0.443274,-0.002808,6.116882
0.23999,0.312292,-5.037101,-602.598581,-11.347503,130.97213,0.765363,39.298616,-0.015337,-0.016291,-0.442587,-0.002808,6.116634
0.24024,0.312669,-5.028986,-602.568669,-11.347833,130.964617,0.763698,39.295714,-0.01522,-0.01603,-0.441909,-0.002808,6.116387
0.24049,0.31304,-5.02099,-602.538675,-11.348161,130.957104,0.762056,39.292819,-0.015104,-0.015772,-0.441241,-0.002808,6.11614
0.240741,0.313406,-5.013111,-602.508601,-11.348487,130.949591,0.760439,39.289931,-0.01499,-0.015518,-0.440583,-0.002807,6.115894
0.240991,0.313767,-5.005347,-602.478448,-11.348811,130.942078,0.758844,39.287051,-0.014878,-0.015268,-0.439934,-0.002807,6.115649
0.241241,0.314123,-4.997697,-602.448217,-11.349133,130.934566,0.757273,39.284177,-0.014767,-0.015022,-0.439295,-0.002807,6.115404
0.241491,0.314474,-4.990159,-602.41791,-11.349454,130.927054,0.755724,39.28131,-0.014657,-0.014779,-0.438665,-0.002807,6.115161
0.241742,0.31482,-4.982731,-602.387528,-11.349773,130.919543,0.754198,39.278451,-0.014549,-0.01454,-0.438043,-0.002807,6.114917
0.241992,0.315161,-4.975412,-602.357071,-11.350089,130.912032,0.752693,39.275598,-0.014443,-0.014304,-0.437431,-0.002806,6.114675
0.242242,0.315498,-4.968199,-602.326542,-11.350405,130.904521,0.751211,39.272751,-0.014338,-0.014072,-0.436828,-0.002806,6.114433
0.242492,0.31583,-4.961092,-602.295941,-11.350718,130.897011,0.749749,39.269911,-0.014235,-0.013843,-0.436233,-0.002806,6.114191
0.242743,0.316158,-4.954088,-602.265269,-11.35103,130.889501,0.748309,39.267078,-0.014133,-0.013618,-0.435646,-0.002806,6.113951
0.242993,0.316481,-4.947187,-602.234528,-11.35134,130.881992,0.746889,39.264251,-0.014032,-0.013396,-0.435069,-0.002806,6.113711
0.243243,0.316799,-4.940386,-602.203718,-11.351648,130.874483,0.74549,39.261431,-0.013933,-0.013178,-0.434499,-0.002805,6.113471
0.243493,0.317114,-4.933683,-602.172841,-11.351955,130.866974,0.74411,39.258616,-0.013835,-0.012962,-0.433937,-0.002805,6.113232
0.243744,0.317424,-4.927078,-602.141898,-11.35226,130.859466,0.742751,39.255808,-0.013738,-0.01275,-0.433384,-0.002805,6.112993
0.243994,0.31773,-4.920569,-602.11089,-11.352563,130.851958,0.741411,39.253006,-0.013643,-0.012541,-0.432838,-0.002805,6.112755
0.244244,0.318032,-4.914155,-602.079817,-11.352865,130.84445,0.74009,39.25021,-0.013549,-0.012336,-0.4323,-0.002805,6.112518
0.244494,0.31833,-4.907833,-602.048682,-11.353165,130.836943,0.738789,39.24742,-0.013456,-0.012133,-0.43177,-0.002804,6.112281
0.244745,0.318624,-4.901603,-602.017484,-11.353464,130.829436,0.737506,39.244635,-0.013364,-0.011933,-0.431247,-0.002804,6.112045
0.244995,0.318914,-4.895464,-601.986225,-11.353762,130.82193,0.736241,39.241857,-0.013274,-0.011736,-0.430732,-0.002804,6.111809
0.245245,0.3192,-4.889413,-601.954906,-11.354057,130.814424,0.734995,39.239084,-0.013185,-0.011542,-0.430224,-0.002804,6.111573
0.245495,0.319483,-4.883449,-601.923528,-11.354352,130.806918,0.733766,39.236316,-0.013098,-0.011352,-0.429723,-0.002804,6.111338
0.245746,0.319762,-4.877572,-601.892091,-11.354645,130.799413,0.732555,39.233555,-0.013011,-0.011163,-0.42923,-0.002803,6.111104
0.245996,0.320037,-4.871779,-601.860598,-11.354936,130.791908,0.731361,39.230798,-0.012926,-0.010978,-0.428743,-0.002803,6.11087
0.246246,0.320309,-4.86607,-601.829047,-11.355226,130.784404,0.730184,39.228047,-0.012841,-0.010796,-0.428263,-0.002803,6.110636
0.246496,0.320578,-4.860443,-601.797442,-11.355515,130.7769,0.729024,39.225301,-0.012758,-0.010616,-0.42779,-0.002803,6.110403
0.246747,0.320843,-4.854897,-601.765781,-11.355802,130.769396,0.727881,39.222561,-0.012676,-0.010439,-0.427324,-0.002803,6.11017
0.246997,0.321105,-4.84943,-601.734067,-11.356088,130.761893,0.726754,39.219826,-0.012595,-0.010264,-0.426864,-0.002802,6.109938
0.247247,0.321363,-4.844043,-601.7023,-11.356373,130.75439,0.725643,39.217095,-0.012516,-0.010092,-0.426411,-0.002802,6.109706
0.247497,0.321618,-4.838732,-601.670481,-11.356656,130.746888,0.724548,39.21437,-0.012437,-0.009923,-0.425964,-0.002802,6.109475
0.247748,0.32187,-4.833498,-601.638611,-11.356938,130.739386,0.723469,39.21165,-0.012359,-0.009756,-0.425524,-0.002802,6.109244
0.247998,0.322119,-4.828338,-601.60669,-11.357219,130.731884,0.722405,39.208934,-0.012283,-0.009592,-0.42509,-0.002802,6.109013
0.248248,0.322365,-4.823252,-601.57472,-11.357498,130.724383,0.721356,39.206224,-0.012207,-0.00943,-0.424661,-0.002801,6.108783
0.248498,0.322608,-4.818239,-601.542701,-11.357777,130.716882,0.720322,39.203518,-0.012133,-0.00927,-0.424239,-0.002801,6.108553
0.248749,0.322848,-4.813298,-601.510634,-11.358054,130.709381,0.719303,39.200817,-0.012059,-0.009113,-0.423823,-0.002801,6.108323
0.248999,0.323085,-4.808427,-601.478519,-11.35833,130.701881,0.718298,39.19812,-0.011987,-0.008959,-0.423413,-0.002801,6.108094
0.249249,0.323319,-4.803626,-601.446359,-11.358604,130.694381,0.717308,39.195428,-0.011915,-0.008806,-0.423008,-0.002801,6.107865
0.249499,0.323551,-4.798892,-601.414152,-11.358878,130.686882,0.716331,39.192741,-0.011845,-0.008656,-0.422609,-0.0028,6.107636
0.24975,0.323779,-4.794226,-601.381901,-11.35915,130.679383,0.715369,39.190058,-0.011775,-0.008508,-0.422215,-0.0028,6.107408
0.25,0.324005,-4.789627,-601.349605,-11.359421,130.671885,0.71442,39.187379,-0.011706,-0.008362,-0.421827,-0.0028,6.10718
